order_id,outlet_id,item_sku,quantity,unit_price,order_ts,order_date,line_total
237ecff2-fcb2-4ee9-8771-51c4dc421cd2,Leeds-Central,BURGER-01,1,10.99,2026-02-19 08:49:43.435808,2026-02-19,10.99
185c4099-ffef-4cac-aabd-85235c7b4a67,Harrogate,WRAP-03,4,7.99,2026-03-21 15:47:34.606825,2026-03-21,31.96
c3964a8c-5e55-48e1-acd9-afde4ce873c9,Leeds-Central,PIZZA-02,1,12.99,2026-03-03 20:59:52.733489,2026-03-03,12.99
bfd5abe8-d73c-4120-8a54-b88769f440d0,Leeds-Central,BURGER-01,3,10.99,2026-04-23 16:06:23.293389,2026-04-23,32.97
bca86227-c39e-4fba-a2b3-8e8f9d8bdd36,Harrogate,DRINK-04,5,3.49,2026-04-12 12:57:10.882712,2026-04-12,17.45
fd3592b4-ef99-4a2d-982e-6ddcea494447,Bradford,PIZZA-02,1,12.99,2026-02-21 07:37:44.542500,2026-02-21,12.99
8c89fa5a-325c-47c1-9751-5163366c3015,Leeds-Central,DRINK-04,4,3.49,2026-03-08 09:31:41.893300,2026-03-08,13.96
b1dab0a5-5d28-4b95-851a-057d8c05a8fd,Leeds-Central,WRAP-03,4,7.99,2026-04-23 02:36:57.167492,2026-04-23,31.96
74b443db-239a-4b3f-b663-0dc689ac9846,Harrogate,WRAP-03,4,7.99,2026-02-27 09:41:29.817845,2026-02-27,31.96
6e952df7-aa0d-4440-a85f-425559177444,Harrogate,DRINK-04,5,3.49,2026-03-14 20:48:48.620589,2026-03-14,17.45
bbe966ff-491d-428c-bc36-2faaa42bbc5e,Leeds-Central,WRAP-03,2,7.99,2026-05-01 15:23:58.718173,2026-05-01,15.98
8ea4f1d4-8b37-4348-a5ce-86759acb5165,Harrogate,SIDE-05,4,3.99,2026-02-21 07:55:50.583046,2026-02-21,15.96
9927eca0-388a-4602-9af9-8abd650278ce,Harrogate,WRAP-03,2,7.99,2026-04-18 05:38:29.750438,2026-04-18,15.98
bca985c6-38cf-45e0-8933-5fe92648e839,Leeds-Central,PIZZA-02,1,12.99,2026-02-21 16:19:42.471891,2026-02-21,12.99
a3d0d9ee-ed1f-4690-9be7-7c991c525ff7,Leeds-Central,PIZZA-02,5,12.99,2026-03-19 11:11:41.869894,2026-03-19,64.95
f9a16aec-c200-4822-9b88-a0ab42cab616,Leeds-Central,DRINK-04,4,3.49,2026-02-15 23:06:53.038505,2026-02-15,13.96
78b580f4-d9cd-4eef-8580-335b27dacfa0,Bradford,BURGER-01,5,10.99,2026-02-21 01:24:33.122929,2026-02-21,54.95
f26e83c0-98af-417c-bcb4-44a919b35217,Bradford,SIDE-05,4,3.99,2026-04-16 02:16:53.353939,2026-04-16,15.96
63f5202c-d98b-4f82-bd45-f0cf0243613b,Harrogate,DRINK-04,1,3.49,2026-04-04 15:19:04.687677,2026-04-04,3.49
1c272e7d-c034-4863-b098-40d04cc8455e,Bradford,DRINK-04,4,3.49,2026-05-10 14:41:20.846973,2026-05-10,13.96
0764808c-ac49-4be9-b3ef-cda15dcb9655,Leeds-Central,SIDE-05,3,3.99,2026-03-24 12:45:07.636098,2026-03-24,11.97
6c95e93e-15d1-40c0-a1bf-7c2a89a25f9e,Leeds-Central,BURGER-01,5,10.99,2026-03-08 04:16:09.178759,2026-03-08,54.95
f2641e16-3ac8-40a8-9937-d86dc69c8967,Harrogate,SIDE-05,5,3.99,2026-04-30 12:26:50.208669,2026-04-30,19.95
58c391d5-f08b-4f5f-a37d-eb3c0ffeb65e,Harrogate,PIZZA-02,5,12.99,2026-03-02 20:04:46.431078,2026-03-02,64.95
58b24c8d-9cb9-418c-8f2d-9802303a2976,Harrogate,SIDE-05,1,3.99,2026-05-14 06:35:47.396909,2026-05-14,3.99
8960939e-84e1-447c-8c86-9dd8e7bfa949,Harrogate,WRAP-03,3,7.99,2026-05-02 17:02:49.482217,2026-05-02,23.97
b0fd2334-afc0-44ed-bf2e-605b6e2b734b,Harrogate,SIDE-05,5,3.99,2026-04-12 11:59:14.773278,2026-04-12,19.95
aed2231d-c3de-464a-ae56-bf2e79457686,Bradford,PIZZA-02,1,12.99,2026-05-11 03:53:04.926263,2026-05-11,12.99
0aaae6da-e4e5-4b6b-9b7e-e47a7bc36068,Harrogate,DRINK-04,1,3.49,2026-03-03 21:04:09.050844,2026-03-03,3.49
6465329d-a8ad-46d0-85c2-320d8b9cb3ec,Bradford,BURGER-01,4,10.99,2026-05-16 16:53:24.139710,2026-05-16,43.96
3da8b6fb-e0f6-446d-910d-7553868bd7fd,Harrogate,WRAP-03,4,7.99,2026-05-11 04:39:16.215210,2026-05-11,31.96
0bc76174-7510-4919-9157-928abfc660b3,Leeds-Central,PIZZA-02,1,12.99,2026-03-08 02:20:32.747300,2026-03-08,12.99
32920b54-f816-412a-93f5-bac52694a9ff,Bradford,WRAP-03,5,7.99,2026-03-31 14:01:46.718256,2026-03-31,39.95
38fb6fcb-ac7f-42e5-9293-a476703e60ec,Leeds-Central,PIZZA-02,3,12.99,2026-03-22 17:27:55.506207,2026-03-22,38.97
ca87821e-aacb-42bf-b2bb-317e62cf4a19,Leeds-Central,SIDE-05,1,3.99,2026-04-16 14:46:59.757341,2026-04-16,3.99
b2f29e40-19a3-4bce-99fe-6f6bd58b6e36,Bradford,DRINK-04,4,3.49,2026-04-16 12:21:35.782457,2026-04-16,13.96
24185d35-1ec5-4ae4-a75f-11cd162712e1,Harrogate,DRINK-04,1,3.49,2026-03-18 03:59:14.357095,2026-03-18,3.49
fdabdfcb-7a3d-4392-850b-a7b810960761,Harrogate,BURGER-01,2,10.99,2026-03-06 04:25:11.867679,2026-03-06,21.98
f7a7a830-57ab-4e5f-bc53-a5cbc24aacda,Leeds-Central,DRINK-04,2,3.49,2026-03-25 20:39:27.718995,2026-03-25,6.98
e60abc33-d14b-4f23-9cb4-f082517b6eab,Harrogate,PIZZA-02,4,12.99,2026-04-17 02:42:26.609741,2026-04-17,51.96
c6e43c33-a767-4d68-8747-072438b2d1cc,Bradford,WRAP-03,1,7.99,2026-03-04 17:18:53.010970,2026-03-04,7.99
47176cbd-2b07-487d-8057-5ecaa6fda7f4,Bradford,SIDE-05,1,3.99,2026-05-03 07:49:49.448647,2026-05-03,3.99
d50ec571-4e34-4863-b027-55c7629d0622,Bradford,PIZZA-02,3,12.99,2026-03-20 04:12:53.102563,2026-03-20,38.97
fc7d7012-b668-4325-960d-22dc97e209ab,Leeds-Central,PIZZA-02,4,12.99,2026-04-08 16:39:13.528528,2026-04-08,51.96
70de337a-f981-4cf2-a7b5-254997db84ba,Bradford,SIDE-05,3,3.99,2026-03-21 14:01:53.719040,2026-03-21,11.97
f86cc015-ca31-44d3-b37a-00907c723828,Leeds-Central,DRINK-04,1,3.49,2026-04-22 03:18:34.739183,2026-04-22,3.49
263955cd-9bb5-42ac-ba51-a9b75ee4be2f,Harrogate,PIZZA-02,5,12.99,2026-03-31 14:06:42.275668,2026-03-31,64.95
46ad8a4b-3ff6-4890-b0aa-0c78894dd8ae,Harrogate,WRAP-03,5,7.99,2026-03-03 23:36:06.237161,2026-03-03,39.95
c7b4f0e9-6986-417d-8713-485a4bcb541e,Bradford,PIZZA-02,3,12.99,2026-02-28 00:04:47.921995,2026-02-28,38.97
dfc7e3fc-b7d0-4eca-aab2-b7fec61b4f96,Harrogate,BURGER-01,3,10.99,2026-05-13 22:01:47.143461,2026-05-13,32.97
253c43af-2473-4839-8401-350cd838ea83,Bradford,DRINK-04,2,3.49,2026-03-19 12:50:30.218046,2026-03-19,6.98
5c578083-3753-4a35-ad8e-af8ddc2f6370,Leeds-Central,PIZZA-02,1,12.99,2026-03-03 01:30:30.074275,2026-03-03,12.99
6de88ac0-a377-4d87-9c3c-67efc89f96d9,Harrogate,SIDE-05,3,3.99,2026-03-05 06:28:11.833549,2026-03-05,11.97
ee6de59e-0a95-41a5-b19e-c58e772692dd,Bradford,DRINK-04,1,3.49,2026-03-28 07:39:38.486578,2026-03-28,3.49
c028354a-84d2-44a5-9bef-f1f6736404b8,Bradford,DRINK-04,1,3.49,2026-03-17 14:13:53.072007,2026-03-17,3.49
8cdc7fde-32f7-4963-aee8-545d5eb3437c,Bradford,WRAP-03,3,7.99,2026-03-10 15:36:42.259293,2026-03-10,23.97
357d3856-b294-48f9-8823-e4b8b66231ff,Bradford,DRINK-04,5,3.49,2026-05-02 15:57:15.002457,2026-05-02,17.45
a93ba476-6707-4078-a319-6ad395acda5a,Harrogate,DRINK-04,3,3.49,2026-04-01 19:17:04.682947,2026-04-01,10.47
410264d1-5148-4ae7-b9b2-9e1d15cd8eee,Leeds-Central,WRAP-03,4,7.99,2026-03-04 22:14:52.261884,2026-03-04,31.96
40e73840-b55b-47c3-af5f-de901f0e9c86,Harrogate,PIZZA-02,3,12.99,2026-03-14 00:59:46.298283,2026-03-14,38.97
422b29af-49ba-4cf8-8047-0deb79e16e20,Bradford,BURGER-01,2,10.99,2026-03-15 15:05:24.535888,2026-03-15,21.98
9986ebe3-b546-4c7e-ad71-6150f9def151,Leeds-Central,DRINK-04,1,3.49,2026-03-22 11:16:04.518241,2026-03-22,3.49
75ad7ac7-0056-40b3-b413-9bac1295cb59,Leeds-Central,DRINK-04,3,3.49,2026-03-19 03:45:55.318103,2026-03-19,10.47
fb6a0b8a-08d5-49d1-8d0f-d241e2319356,Bradford,WRAP-03,5,7.99,2026-04-03 02:35:23.676045,2026-04-03,39.95
b4be9836-3822-4c3c-8119-5e7001b70d4e,Harrogate,WRAP-03,2,7.99,2026-04-17 23:52:24.697632,2026-04-17,15.98
5c2ecc5f-998c-4ad3-b9dc-ceb9c163690c,Harrogate,DRINK-04,1,3.49,2026-03-14 23:24:38.535945,2026-03-14,3.49
ba8d04e8-847f-4c64-aa55-d6229263fdd9,Leeds-Central,BURGER-01,2,10.99,2026-04-30 14:04:40.549026,2026-04-30,21.98
41a01c54-94c5-4725-9a90-72e99bd7faef,Leeds-Central,BURGER-01,4,10.99,2026-02-22 06:18:15.369168,2026-02-22,43.96
cb0b1525-a2f2-46e0-bd2e-abda905b8065,Leeds-Central,SIDE-05,4,3.99,2026-02-17 10:30:19.561547,2026-02-17,15.96
9bd1b3ae-01c9-4619-a2eb-d3373f885ab8,Harrogate,BURGER-01,2,10.99,2026-04-03 12:17:40.422076,2026-04-03,21.98
28b67e67-9fd6-427f-bfa0-c5f229540e6e,Leeds-Central,BURGER-01,1,10.99,2026-03-17 16:02:33.283813,2026-03-17,10.99
70983b04-457e-4e58-9bdb-2f5137d6de3a,Harrogate,PIZZA-02,1,12.99,2026-02-20 00:22:12.529759,2026-02-20,12.99
ebe179dc-6fd6-4b75-911f-35260ea581e5,Harrogate,DRINK-04,4,3.49,2026-03-12 16:16:12.515629,2026-03-12,13.96
e1d2cb16-ddbb-4341-9bd7-88c951963c05,Leeds-Central,DRINK-04,5,3.49,2026-04-14 23:14:37.262507,2026-04-14,17.45
cf1813b1-8be7-4c56-9a4e-cec848f6370a,Bradford,WRAP-03,5,7.99,2026-03-18 05:07:02.134095,2026-03-18,39.95
fd27bb5a-7d6b-4e27-96ac-877fb59a742d,Bradford,BURGER-01,3,10.99,2026-04-08 05:06:03.360237,2026-04-08,32.97
652e1ab2-df86-4f74-9137-d77591ce0b52,Bradford,SIDE-05,5,3.99,2026-04-16 02:18:14.003125,2026-04-16,19.95
48aecf15-50c5-44e1-81b4-cda2848f907b,Harrogate,PIZZA-02,1,12.99,2026-03-10 07:07:26.639009,2026-03-10,12.99
b8ca3363-27d5-46c2-9193-c6e1832861cb,Bradford,WRAP-03,4,7.99,2026-04-09 22:01:11.353860,2026-04-09,31.96
31054b3f-63f1-4706-9fef-13522321746b,Leeds-Central,WRAP-03,2,7.99,2026-04-11 12:14:58.333647,2026-04-11,15.98
6bd509a6-1a62-43e7-ae32-24951c068892,Harrogate,SIDE-05,5,3.99,2026-03-18 03:15:06.995596,2026-03-18,19.95
8e269769-c141-4a09-9c53-589f22691f9a,Leeds-Central,SIDE-05,5,3.99,2026-04-11 01:41:05.649097,2026-04-11,19.95
f02794b9-623b-4ae6-88dd-d56a777c6a9b,Harrogate,DRINK-04,5,3.49,2026-04-15 20:41:52.433637,2026-04-15,17.45
c878aa91-9049-4d8d-8550-fadaeca523b4,Bradford,SIDE-05,1,3.99,2026-04-09 18:36:25.600596,2026-04-09,3.99
245dd7e9-1067-485b-b06b-7495fe9069f0,Bradford,WRAP-03,5,7.99,2026-03-20 20:54:50.101131,2026-03-20,39.95
9b0ac613-a286-4dbc-ab45-910401be5d92,Harrogate,PIZZA-02,1,12.99,2026-04-13 03:07:36.912491,2026-04-13,12.99
75c314c2-d13e-455d-b410-a1b4c70343b3,Bradford,WRAP-03,3,7.99,2026-04-01 22:44:29.336656,2026-04-01,23.97
88a5c079-e4c7-4516-87cb-9f9db7b94a32,Harrogate,SIDE-05,2,3.99,2026-03-17 23:54:16.117362,2026-03-17,7.98
a116a164-329a-44ba-a17a-e2585c5a87d8,Bradford,WRAP-03,1,7.99,2026-03-06 19:58:40.252717,2026-03-06,7.99
e0f098f4-5f8e-4f23-83a8-7da3e3d3d2bd,Leeds-Central,BURGER-01,5,10.99,2026-03-08 21:17:31.105080,2026-03-08,54.95
8fba855d-daff-4daa-8c66-34e573c0a730,Bradford,DRINK-04,1,3.49,2026-04-13 22:00:51.142439,2026-04-13,3.49
6c1ae192-7e2d-4c8e-bb23-89de74c8deb8,Leeds-Central,BURGER-01,1,10.99,2026-03-06 14:06:50.453878,2026-03-06,10.99
efbd459f-1650-4ab9-acef-39eb88a59b0f,Bradford,WRAP-03,2,7.99,2026-05-10 01:43:35.940042,2026-05-10,15.98
e2c0c9eb-58da-4b12-b3dc-6c1c3d4294a5,Harrogate,PIZZA-02,1,12.99,2026-04-17 14:04:15.724535,2026-04-17,12.99
42bbf3d5-e58f-4dfd-ab5f-58b31769e1c8,Leeds-Central,BURGER-01,5,10.99,2026-04-22 11:16:03.466591,2026-04-22,54.95
c2f640ac-1f2a-4994-82cf-47c9a85de6d7,Leeds-Central,DRINK-04,4,3.49,2026-03-29 00:01:46.584224,2026-03-29,13.96
2b7c697c-d5c1-4fc0-b204-f13932b5b38c,Bradford,WRAP-03,1,7.99,2026-03-23 10:33:03.034305,2026-03-23,7.99
88a8886e-25d0-493b-b7ae-88af1f68f7c6,Leeds-Central,WRAP-03,5,7.99,2026-04-23 18:15:16.411737,2026-04-23,39.95
5975f6ff-dd17-4dd2-b68c-f078c48f8ee7,Leeds-Central,DRINK-04,2,3.49,2026-03-08 13:22:48.905897,2026-03-08,6.98
b7a38aa8-c393-4694-bf8a-33ea2865b8bd,Leeds-Central,SIDE-05,5,3.99,2026-03-20 09:20:06.678089,2026-03-20,19.95
1cf812ab-ddea-4f60-a3e4-32f0e74cea33,Bradford,BURGER-01,5,10.99,2026-03-25 05:46:08.491903,2026-03-25,54.95
31acfc0d-9ef5-4fbc-bd89-165cb1df82dc,Bradford,DRINK-04,4,3.49,2026-05-05 05:09:44.716251,2026-05-05,13.96
b325f4cc-4294-4e34-8b47-f1acdab1c082,Leeds-Central,SIDE-05,5,3.99,2026-03-21 20:41:56.554793,2026-03-21,19.95
6f229f4a-cc52-4d05-b1f4-4ffe8b1782f4,Bradford,BURGER-01,4,10.99,2026-04-08 07:22:20.042840,2026-04-08,43.96
a5f6fc6b-cb9b-427b-969f-a97e3066b1eb,Bradford,BURGER-01,4,10.99,2026-03-11 23:01:40.267749,2026-03-11,43.96
84d1e981-5fef-4900-98cf-184cb4d5ffbe,Leeds-Central,BURGER-01,4,10.99,2026-03-06 11:28:19.552369,2026-03-06,43.96
fa60faca-bb42-4c43-adef-5f9d26526771,Harrogate,SIDE-05,1,3.99,2026-03-16 08:10:42.985705,2026-03-16,3.99
9d6dcf89-1206-4695-b836-dbd111afae6f,Leeds-Central,WRAP-03,2,7.99,2026-03-14 18:18:42.779232,2026-03-14,15.98
1f588cdf-40e9-43b6-8b9e-e5837c96e3a7,Bradford,DRINK-04,2,3.49,2026-03-27 22:23:34.748552,2026-03-27,6.98
83f4c812-059b-49b1-91ca-cb508dacafae,Harrogate,BURGER-01,5,10.99,2026-03-06 07:32:20.448359,2026-03-06,54.95
7e6d16d0-6f04-4d10-9c8f-2f88fe554c26,Leeds-Central,BURGER-01,2,10.99,2026-04-02 09:54:34.699062,2026-04-02,21.98
f144a1f3-f6f1-4477-9dd7-75bce0194dae,Harrogate,SIDE-05,1,3.99,2026-02-26 02:16:59.468298,2026-02-26,3.99
52bae297-bf2d-4d47-ad8e-e860ce259334,Harrogate,WRAP-03,3,7.99,2026-04-13 13:54:44.054791,2026-04-13,23.97
b2030948-cf29-4870-8ab0-593908510461,Bradford,BURGER-01,3,10.99,2026-04-10 22:08:50.611777,2026-04-10,32.97
8276eeb5-c54e-42a1-ad48-e3629cc5dd9a,Leeds-Central,DRINK-04,3,3.49,2026-04-23 08:04:18.568334,2026-04-23,10.47
9a7e1bc7-ef4e-47da-b6cf-a4e1cbb8e122,Leeds-Central,BURGER-01,5,10.99,2026-04-09 13:54:37.681827,2026-04-09,54.95
f536d8ce-c55c-447b-8ea5-ddc7bd0ade4f,Harrogate,BURGER-01,4,10.99,2026-05-14 11:45:27.155174,2026-05-14,43.96
cced4584-bf42-44d8-8f68-8d09ae5235e6,Leeds-Central,WRAP-03,1,7.99,2026-02-28 05:55:39.132942,2026-02-28,7.99
1b15b642-69de-4060-b68d-bebee35382fd,Bradford,PIZZA-02,2,12.99,2026-02-27 12:55:23.358700,2026-02-27,25.98
d22d85b2-4a48-4879-b13b-02c68a30c32a,Bradford,WRAP-03,4,7.99,2026-02-27 04:18:06.357930,2026-02-27,31.96
4fb704dc-ebec-4c2e-bb55-c0bafbd6093c,Harrogate,DRINK-04,3,3.49,2026-03-03 18:21:40.335166,2026-03-03,10.47
cb1f1a21-fc26-49a2-9f64-fd643f218084,Leeds-Central,PIZZA-02,5,12.99,2026-05-14 15:38:37.111062,2026-05-14,64.95
91500dfc-d589-43b4-9b28-9e7829111dcd,Bradford,SIDE-05,1,3.99,2026-02-23 05:31:42.528243,2026-02-23,3.99
6fa60b2c-0b09-4ee0-a358-853534669d37,Bradford,PIZZA-02,1,12.99,2026-03-14 12:41:08.978944,2026-03-14,12.99
aff742ee-4d44-4f09-aef1-735a338cf137,Leeds-Central,BURGER-01,2,10.99,2026-03-12 19:48:50.250652,2026-03-12,21.98
30007002-5c1c-4dd3-9a0a-857fd60addc6,Bradford,WRAP-03,5,7.99,2026-04-05 11:10:27.039536,2026-04-05,39.95
5e90ddf4-2eda-4759-aba0-017961cce82c,Bradford,WRAP-03,1,7.99,2026-03-26 22:17:04.563776,2026-03-26,7.99
dd2a258a-988f-4910-bae9-6fcdb3d115c5,Bradford,DRINK-04,4,3.49,2026-03-26 18:25:21.937423,2026-03-26,13.96
a24911cd-9cce-41d9-ae54-ee18cc656c08,Bradford,PIZZA-02,3,12.99,2026-03-03 01:06:58.633245,2026-03-03,38.97
97376b67-8af3-414b-b2e3-d956767934fd,Bradford,DRINK-04,2,3.49,2026-03-09 12:08:07.873350,2026-03-09,6.98
9b4857c0-fe0e-43ff-8738-616471de556f,Harrogate,WRAP-03,1,7.99,2026-04-22 01:39:26.662690,2026-04-22,7.99
462e4ddd-b703-408f-991f-d034f6ace694,Bradford,SIDE-05,1,3.99,2026-03-24 14:22:37.082933,2026-03-24,3.99
a0d9287e-9152-4917-a03e-c4716beefdc4,Leeds-Central,PIZZA-02,5,12.99,2026-03-26 17:10:39.084347,2026-03-26,64.95
cc9e9619-e260-4902-b295-4d0f95b32ee8,Bradford,BURGER-01,4,10.99,2026-03-06 01:41:32.510482,2026-03-06,43.96
66667d9a-f439-436c-ad2c-5bd3279600d5,Bradford,PIZZA-02,3,12.99,2026-04-28 19:55:22.498595,2026-04-28,38.97
50f5f17d-8e6d-4c14-a2d2-3adcc15f9ef5,Harrogate,WRAP-03,3,7.99,2026-04-27 13:28:10.421839,2026-04-27,23.97
aafbec63-021f-4a94-8ce7-4ff9285024d3,Harrogate,WRAP-03,5,7.99,2026-03-16 02:02:39.690398,2026-03-16,39.95
5039ce4b-63f4-474e-80c5-5b75bc803a88,Bradford,DRINK-04,1,3.49,2026-02-28 19:14:28.593156,2026-02-28,3.49
0d351989-e776-49d7-a0a3-303da30fe022,Bradford,PIZZA-02,2,12.99,2026-03-30 07:17:03.266582,2026-03-30,25.98
fe6fce3b-af48-4fca-b3cf-93a17fe16f4c,Leeds-Central,PIZZA-02,2,12.99,2026-02-17 06:29:40.999261,2026-02-17,25.98
1c3be1b3-cbfa-496b-835e-f0e5652e6abb,Bradford,DRINK-04,3,3.49,2026-03-04 20:47:44.013406,2026-03-04,10.47
04725c93-9d6f-4bc9-927b-1141bc324e3b,Harrogate,PIZZA-02,2,12.99,2026-02-24 00:26:41.787615,2026-02-24,25.98
aba8d8b0-22a9-4310-a176-0513c6796de8,Harrogate,SIDE-05,1,3.99,2026-05-11 04:52:06.576277,2026-05-11,3.99
0367d8b5-4558-477b-b243-3eda3ec433d9,Leeds-Central,PIZZA-02,3,12.99,2026-03-22 20:06:36.854278,2026-03-22,38.97
621f991b-02ff-47e1-8bfa-2b3cf7762a48,Leeds-Central,PIZZA-02,4,12.99,2026-04-29 11:27:02.467015,2026-04-29,51.96
923fd272-f7ef-42dc-b197-776625e2460b,Harrogate,SIDE-05,5,3.99,2026-03-27 12:46:40.813553,2026-03-27,19.95
0b87f065-ac2b-449a-8e98-645d9a6e3498,Harrogate,DRINK-04,4,3.49,2026-04-03 14:00:54.658827,2026-04-03,13.96
f3c1d582-6456-4275-98c8-447aa606ed85,Bradford,DRINK-04,1,3.49,2026-04-07 08:16:36.445536,2026-04-07,3.49
e1baa5a7-0f06-4925-a51f-1716dd6ea0a2,Bradford,BURGER-01,4,10.99,2026-02-27 08:58:42.593687,2026-02-27,43.96
665c064d-c001-4325-b81b-9c6b7ca97244,Harrogate,SIDE-05,4,3.99,2026-02-20 23:33:12.723845,2026-02-20,15.96
39c3b098-58e4-4ee1-8970-47f9a8d65a67,Leeds-Central,SIDE-05,2,3.99,2026-03-06 08:26:26.751975,2026-03-06,7.98
d13807c5-6f47-4be9-ba7b-3fd238217934,Bradford,PIZZA-02,1,12.99,2026-03-10 23:09:19.428047,2026-03-10,12.99
064f7096-9495-4a8f-ae9d-c592482e0b74,Harrogate,BURGER-01,3,10.99,2026-03-08 10:38:40.165118,2026-03-08,32.97
55ceb44e-f334-4ad3-b154-810a9ae7688b,Harrogate,WRAP-03,5,7.99,2026-05-06 01:15:34.743798,2026-05-06,39.95
62693c9a-af82-4313-a7fc-fd0125ac5403,Leeds-Central,SIDE-05,2,3.99,2026-05-16 11:51:28.196242,2026-05-16,7.98
ffcb8de1-0313-4830-bed4-9244ffe12f95,Leeds-Central,PIZZA-02,3,12.99,2026-04-18 15:33:09.485533,2026-04-18,38.97
a95c939f-0cbd-47f5-b43e-f47cc32c5eef,Bradford,WRAP-03,3,7.99,2026-03-31 12:59:50.616569,2026-03-31,23.97
10bab5d2-dbaf-4cd9-b41a-3e6d18f1f949,Bradford,PIZZA-02,4,12.99,2026-03-13 17:00:59.834310,2026-03-13,51.96
71d9554a-c1ab-45fb-a38e-45f75e0b532b,Bradford,PIZZA-02,2,12.99,2026-03-13 20:33:52.081579,2026-03-13,25.98
d55bbdab-1243-4a42-8580-f8a41963b2d6,Harrogate,PIZZA-02,1,12.99,2026-03-04 15:03:40.281352,2026-03-04,12.99
0c7666fc-73f6-4f91-90de-6dcf2d22a9eb,Bradford,SIDE-05,2,3.99,2026-03-09 17:45:56.247730,2026-03-09,7.98
18f0e909-830a-4e52-afab-fa1d3246f871,Leeds-Central,PIZZA-02,4,12.99,2026-04-06 14:00:20.181890,2026-04-06,51.96
19e52257-c3c2-47eb-bef7-59ff020bc955,Leeds-Central,WRAP-03,2,7.99,2026-05-14 08:00:06.754789,2026-05-14,15.98
d3a8319f-3b7a-4fe9-8736-2b13a444018f,Leeds-Central,BURGER-01,1,10.99,2026-05-10 04:44:39.440123,2026-05-10,10.99
4217d82b-9416-4a87-87e0-6fdc96e2191d,Leeds-Central,DRINK-04,3,3.49,2026-04-13 01:54:45.473558,2026-04-13,10.47
07510225-f523-49c9-b0d5-fa516c42ee61,Leeds-Central,DRINK-04,4,3.49,2026-04-25 11:53:40.964964,2026-04-25,13.96
6fa73544-0a21-4448-913c-0376535af746,Leeds-Central,BURGER-01,2,10.99,2026-04-29 12:41:16.104441,2026-04-29,21.98
3ead9558-a699-4ced-8e0d-a9cf27945c0a,Bradford,DRINK-04,3,3.49,2026-02-26 03:56:22.722789,2026-02-26,10.47
38f22174-1134-4eda-baaa-0ecc8a7c2de7,Bradford,BURGER-01,3,10.99,2026-04-30 11:31:00.946156,2026-04-30,32.97
0a28dc56-a811-4bb1-bbeb-e1ed17b8a27a,Leeds-Central,SIDE-05,3,3.99,2026-05-07 13:45:10.785352,2026-05-07,11.97
a9f55cc7-3ec5-4a1c-8c1c-d970854b06b7,Harrogate,SIDE-05,3,3.99,2026-02-22 13:29:12.571557,2026-02-22,11.97
c2ba5e0e-16de-4ede-89b0-72b5744b8a97,Leeds-Central,SIDE-05,1,3.99,2026-02-20 12:27:23.037627,2026-02-20,3.99
aa519e39-370a-43f2-a3f7-e4b1803f0e9f,Bradford,PIZZA-02,5,12.99,2026-04-27 10:56:06.752591,2026-04-27,64.95
33c96810-9aee-489f-89e1-4e02693caca1,Leeds-Central,SIDE-05,2,3.99,2026-04-27 20:49:08.712927,2026-04-27,7.98
411bbba2-ec78-4766-a92c-421d59def673,Bradford,DRINK-04,3,3.49,2026-02-28 07:56:41.655246,2026-02-28,10.47
e9bd19b8-c035-4159-8f0f-277a02c3bee7,Bradford,BURGER-01,4,10.99,2026-03-09 12:06:27.565325,2026-03-09,43.96
8abefe89-a44b-4e0d-912d-d401fd2302e4,Leeds-Central,SIDE-05,1,3.99,2026-05-04 14:40:47.809111,2026-05-04,3.99
0ffcf17f-d0e1-41e0-b2fb-86386f8b4eae,Bradford,SIDE-05,5,3.99,2026-03-23 01:39:57.226399,2026-03-23,19.95
4f4c4180-c775-4fd2-89ca-e77093005956,Bradford,WRAP-03,1,7.99,2026-03-24 16:41:46.593805,2026-03-24,7.99
7d3ecb21-8782-4fef-805f-917b94a789d5,Harrogate,PIZZA-02,1,12.99,2026-04-20 08:13:51.989638,2026-04-20,12.99
5b4f4df5-2393-4702-a752-9e2d53598c04,Harrogate,DRINK-04,1,3.49,2026-03-23 08:28:55.326629,2026-03-23,3.49
c0328431-2858-442c-a80e-6046e155f871,Bradford,SIDE-05,1,3.99,2026-05-04 01:24:04.562796,2026-05-04,3.99
b0293dcb-bb7b-40e3-8fcd-7bbfe5aad8aa,Leeds-Central,PIZZA-02,1,12.99,2026-04-01 12:01:56.459627,2026-04-01,12.99
19c072fc-b2e0-447a-82ee-c9a80e5f3fc9,Harrogate,DRINK-04,3,3.49,2026-04-22 13:23:45.336151,2026-04-22,10.47
5debcc1e-c331-4f21-98e7-f6d69d1f2b70,Leeds-Central,BURGER-01,1,10.99,2026-03-01 23:13:37.337475,2026-03-01,10.99
9d2a7e45-9fdd-49bc-ae77-acd8a01bb54b,Bradford,PIZZA-02,1,12.99,2026-04-04 00:39:56.764290,2026-04-04,12.99
20396a06-4537-44dc-a9a3-51b8cb54826a,Leeds-Central,DRINK-04,3,3.49,2026-04-08 07:22:13.467613,2026-04-08,10.47
7f24400c-862b-43d7-ae6a-61b0906f4778,Bradford,BURGER-01,2,10.99,2026-02-20 04:40:34.048527,2026-02-20,21.98
7903aaa1-8c35-4a53-801d-ee7e05bee94d,Leeds-Central,BURGER-01,1,10.99,2026-02-21 08:17:39.853312,2026-02-21,10.99
